FlareLabel,Prediction,PredictionProbability
0,1,0.501048743724823
0,0,0.3595837354660034
0,1,0.6605381667613983
0,0,0.4316205382347107
0,0,0.3510650396347046
0,0,0.2437838912010193
0,0,0.4423813223838806
0,0,0.3341207504272461
0,1,0.7520125657320023
0,1,0.9696600455790758
0,1,0.9775862004607916
0,1,0.979945320636034
0,1,0.9724587686359882
0,1,0.9674513451755047
0,1,0.9578693620860577
0,1,0.9480884335935116
0,1,0.9399180300533772
0,1,0.9506460577249527
0,1,0.8924911022186279
0,1,0.5507017970085144
0,0,0.28569144010543823
0,0,0.20314007997512817
0,0,0.1663970947265625
0,0,0.19197428226470947
0,0,0.2179209589958191
0,0,0.2285693883895874
0,1,0.8745334446430206
0,1,0.9923386508598924
0,1,0.9864754425361753
0,1,0.9549354687333107
0,1,0.88055469840765
0,1,0.7224067449569702
0,0,0.4790372848510742
0,0,0.28660911321640015
0,0,0.2559533715248108
0,0,0.2851492166519165
0,1,0.8331560045480728
0,1,0.7084624767303467
0,1,0.5099079310894012
0,0,0.29005366563796997
0,0,0.17356586456298828
0,0,0.10211288928985596
0,0,0.10052520036697388
0,0,0.11602574586868286
0,0,0.19672799110412598
0,0,0.25231581926345825
0,0,0.2959054708480835
0,0,0.4262075424194336
0,1,0.5509385168552399
0,1,0.7588550597429276
0,1,0.8517638742923737
0,1,0.8850977197289467
0,1,0.8745967149734497
0,1,0.8818929940462112
0,1,0.8806121721863747
0,1,0.8653078526258469
0,1,0.8450810313224792
0,1,0.8523396104574203
0,1,0.8839396238327026
0,1,0.9069361314177513
0,1,0.9222387745976448
0,1,0.9468713738024235
0,1,0.9582614190876484
0,1,0.9656882993876934
0,1,0.9607091508805752
0,1,0.9543532207608223
0,1,0.9319374710321426
0,1,0.9123389944434166
0,1,0.90179543197155
0,1,0.8792824670672417
0,1,0.840903714299202
0,1,0.8125185966491699
0,1,0.8116420954465866
0,1,0.8144029527902603
0,1,0.8332779556512833
0,1,0.8006575554609299
0,1,0.7983944416046143
0,1,0.7864581048488617
0,1,0.7692270278930664
0,1,0.7592404186725616
0,1,0.7705972790718079
0,1,0.7897446304559708
0,1,0.7745386511087418
0,1,0.806935042142868
0,1,0.7910615801811218
0,0,0.24752068519592285
0,0,0.27902233600616455
0,0,0.3236188292503357
0,0,0.2945902943611145
0,0,0.30668318271636963
0,0,0.23262828588485718
0,0,0.16167163848876953
0,0,0.11134541034698486
0,0,0.12380963563919067
0,0,0.18886703252792358
0,0,0.1460249423980713
0,0,0.11570537090301514
0,0,0.45673537254333496
0,0,0.4118606448173523
0,0,0.08977997303009033
0,0,0.03649795055389404
0,0,0.03608345985412598
0,0,0.002978026866912842
0,0,0.00859987735748291
0,0,0.05917757749557495
0,0,0.018463075160980225
0,0,0.011686205863952637
0,0,0.010783791542053223
0,0,0.009707748889923096
0,0,0.009176969528198242
0,0,0.0086822509765625
0,0,0.008383333683013916
0,0,0.007754504680633545
0,0,0.008177101612091064
0,0,0.008533358573913574
0,0,0.008616864681243896
0,0,0.010129034519195557
0,0,0.01131892204284668
0,0,0.013893604278564453
0,0,0.01464998722076416
0,0,0.013117015361785889
0,0,0.011469423770904541
0,0,0.0108489990234375
0,0,0.010445475578308105
0,0,0.011839509010314941
0,0,0.012432575225830078
0,0,0.011639118194580078
0,0,0.01150602102279663
0,0,0.009730815887451172
0,0,0.008820593357086182
0,0,0.008375465869903564
0,0,0.008247196674346924
0,0,0.006917715072631836
0,0,0.0083274245262146
0,0,0.009294211864471436
0,0,0.007871031761169434
0,0,0.006594061851501465
0,0,0.006111800670623779
0,0,0.006877005100250244
0,0,0.007193863391876221
0,0,0.008732020854949951
0,0,0.010062932968139648
0,0,0.005489706993103027
0,0,0.006567120552062988
0,0,0.006535947322845459
0,0,0.006124556064605713
0,0,0.006727457046508789
0,0,0.009323716163635254
0,0,0.010276079177856445
0,0,0.010334908962249756
0,0,0.010136544704437256
0,0,0.007968902587890625
0,0,0.00607377290725708
0,0,0.004832148551940918
0,0,0.0038222074508666992
0,0,0.003068208694458008
0,0,0.002456486225128174
0,0,0.0015246272087097168
0,0,0.0009648799896240234
0,0,0.0007333159446716309
0,0,0.0006293654441833496
0,0,0.0006272196769714355
0,0,0.0005803108215332031
0,0,0.0005156993865966797
0,0,0.00045603513717651367
0,0,0.00040715932846069336
0,0,0.0003669261932373047
0,0,0.00033915042877197266
0,0,0.0003236532211303711
0,0,0.00031685829162597656
0,0,0.00030803680419921875
0,0,0.0003052949905395508
0,0,0.00029200315475463867
0,0,0.15052777528762817
0,0,0.23058009147644043
0,0,0.3081158399581909
0,0,0.4566799998283386
0,0,0.2363007664680481
0,0,0.052502572536468506
0,0,0.022885143756866455
0,0,0.02366739511489868
0,0,0.010030567646026611
0,0,0.0006371140480041504
0,0,0.00019913911819458008
0,0,0.00015270709991455078
0,0,0.00014102458953857422
0,0,0.00015044212341308594
0,0,0.0001558065414428711
0,0,0.00023919343948364258
0,0,0.0005243420600891113
0,0,0.00039893388748168945
0,0,0.00043314695358276367
0,0,0.00014066696166992188
0,0,0.0001691579818725586
0,0,0.0002892613410949707
0,0,0.0018508434295654297
0,0,0.014965713024139404
0,0,0.04598110914230347
0,0,0.04545372724533081
0,0,0.07241219282150269
0,0,0.04768496751785278
0,0,0.026415109634399414
0,0,0.011512517929077148
0,0,0.008257091045379639
0,0,0.002037525177001953
0,0,0.0025377273559570312
0,0,0.018109440803527832
0,0,0.22215867042541504
0,0,0.22339552640914917
0,0,0.24754595756530762
0,0,0.14774549007415771
0,0,0.0685003399848938
0,0,0.010505855083465576
0,0,0.0005529522895812988
0,0,0.00036025047302246094
0,0,0.00031387805938720703
0,0,0.0003317594528198242
0,0,0.0006545186042785645
0,0,0.0013837814331054688
0,0,0.0010454654693603516
0,0,0.0004999637603759766
0,0,0.0006009340286254883
0,0,0.0004988908767700195
0,0,0.0013271570205688477
0,0,0.009521961212158203
0,0,0.01932680606842041
0,0,0.010120511054992676
0,0,0.012361407279968262
0,0,0.005301237106323242
0,0,0.0014114975929260254
0,0,0.0008614063262939453
0,0,0.0006676316261291504
0,0,0.0016472339630126953
0,0,0.011478185653686523
0,0,0.027440130710601807
0,0,0.015984296798706055
0,0,0.008719027042388916
0,0,0.003942012786865234
0,0,0.0027524828910827637
0,0,0.0029479265213012695
0,0,0.005582928657531738
0,0,0.005218207836151123
0,0,0.014634549617767334
0,0,0.012362957000732422
0,0,0.008712351322174072
0,0,0.01581573486328125
0,0,0.01906508207321167
0,0,0.01667916774749756
0,0,0.026392757892608643
0,0,0.0007778406143188477
0,0,0.0006889104843139648
0,0,0.000713050365447998
0,0,0.00045424699783325195
0,0,0.19225871562957764
0,0,0.13629919290542603
0,0,0.10602366924285889
0,0,0.15161335468292236
0,0,0.2827027440071106
0,0,0.43416476249694824
0,0,0.42800384759902954
0,0,0.25135165452957153
0,0,0.005238592624664307
0,0,0.0011504888534545898
0,0,0.0007611513137817383
0,0,0.0005692839622497559
0,0,0.0005042552947998047
0,0,0.0003380775451660156
0,0,0.0002670884132385254
0,0,0.0002487301826477051
0,0,0.00032520294189453125
0,0,0.0009799003601074219
0,0,0.0022789835929870605
0,0,0.005315601825714111
0,0,0.013349294662475586
0,0,0.022354960441589355
0,0,0.02952176332473755
0,0,0.013309001922607422
0,0,0.009629905223846436
0,0,0.007576465606689453
0,0,0.0035219788551330566
0,0,0.003453671932220459
0,0,0.010477006435394287
0,0,0.001359403133392334
0,0,0.00101548433303833
0,0,0.0017426609992980957
0,0,0.007565140724182129
0,0,0.029929816722869873
0,0,0.04909902811050415
0,0,0.04627960920333862
0,0,0.1198776364326477
0,0,0.13819283246994019
0,0,0.1853419542312622
0,0,0.3708643317222595
0,0,0.25810450315475464
0,0,0.11683553457260132
0,0,0.15437734127044678
0,0,0.43409430980682373
0,0,0.23735839128494263
0,0,0.04450356960296631
